plane_id,flight_id,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,source_type,category
a06a09,AAL2842,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-82.1424,38.735,10058.4,False,231.55,169.11,-0.33,10599.42,0,4
84cefa,SFJ98,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,132.7251,35.2988,11582.4,False,216.8,232.42,0.33,12405.36,0,0
3cd906,VJH373,Germany,2026-09-12 11:22:14+00:00,2026-09-12 11:22:14+00:00,-2.0632,51.6693,,True,0.0,255.94,,,0,0
a2c4b8,N278FG,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-75.4248,40.6133,1775.46,False,49.52,299.23,0.0,1836.42,0,0
a034fe,N112PZ,United States,2026-09-12 11:26:16+00:00,2026-09-12 11:26:16+00:00,-81.3161,29.323,617.22,False,63.36,336.56,-2.28,632.46,0,0
c06183,POE188,Canada,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-75.7226,45.5994,12192.0,False,208.05,241.98,0.0,12626.34,0,0
880856,AIQ3018,Thailand,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,100.1781,13.4118,6667.5,False,183.86,12.44,-13.0,7078.98,0,0
486803,KLC1683,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.2917,50.8934,11506.2,False,239.11,142.96,5.2,11986.26,0,0
c06178,POE240,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-74.1741,45.5883,6195.06,False,193.73,266.8,-12.68,6431.28,0,0
84bbdf,APJ582,Japan,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,140.3852,35.7919,,True,7.46,149.06,,,0,0
846bfa,ANA578,Japan,2026-09-12 11:24:04+00:00,2026-09-12 11:24:06+00:00,135.2319,34.6344,,True,4.63,354.38,,,0,0
c06174,POE200,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-79.8059,43.6915,1653.54,False,105.89,226.38,-7.15,1676.4,0,0
a99293,CKS550,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-87.9706,42.3988,3390.9,False,154.19,10.19,8.78,3467.1,0,0
c06173,POE140,Canada,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-77.9689,44.3972,9144.0,False,229.14,239.81,0.0,9532.62,0,0
3d1a8a,DEIHM,Germany,2026-09-12 11:22:36+00:00,2026-09-12 11:22:36+00:00,11.627,52.0737,0.0,False,20.58,268.57,,121.92,0,0
a99290,N716CG,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-107.7445,39.3443,12496.8,False,285.52,74.96,-0.33,13060.68,0,0
c06171,POE490,Canada,2026-09-12 11:24:56+00:00,2026-09-12 11:24:56+00:00,-73.4008,45.5206,,True,1.54,135.0,,,0,0
c827e9,ANZ109,New Zealand,2026-09-12 11:25:55+00:00,2026-09-12 11:25:55+00:00,151.1736,-33.9371,,True,21.61,348.75,,,0,0
880845,AIQ3515,Thailand,2026-09-12 11:21:43+00:00,2026-09-12 11:22:24+00:00,100.6385,13.9727,350.52,False,73.9,208.71,-3.9,297.18,0,0
880849,AIQ3342,Thailand,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,101.197,14.1168,7856.22,False,218.02,48.83,6.5,8351.52,0,0
a19d59,MXY1011,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-78.433,36.1236,1790.7,False,122.9,256.2,-3.9,1874.52,0,0
a6a7b1,N528LS,United States,2026-09-12 11:25:48+00:00,2026-09-12 11:25:48+00:00,-68.5335,44.3606,731.52,False,66.38,234.46,-0.33,746.76,0,0
a3f7f3,LXJ355,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-96.7551,33.5567,6065.52,False,163.17,28.02,10.73,6408.42,0,0
a06a46,FRG1954,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-84.8836,40.806,6705.6,False,138.57,302.57,0.0,7033.26,0,0
c827f0,ANZ129,New Zealand,2026-09-12 11:26:22+00:00,2026-09-12 11:26:27+00:00,144.8475,-37.6694,,True,0.0,36.56,,,0,0
7586cf,CEB827,Philippines,2026-09-12 11:26:13+00:00,2026-09-12 11:26:13+00:00,131.6469,31.8926,11582.4,False,236.01,210.81,0.0,12443.46,0,0
3c0ca7,TUI7GM,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,17.0847,43.8583,11582.4,False,222.86,317.62,0.0,12001.5,0,0
7586d7,CEB640,Philippines,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,120.0411,13.7499,6408.42,False,206.02,31.63,-5.85,6873.24,0,0
3cd90e,PTN34L,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-1.0212,49.2395,12443.46,False,184.63,350.54,-8.45,13030.2,0,0
7609e5,ABQ278,Pakistan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,53.792,25.3828,10363.2,False,220.13,282.96,0.0,11071.86,0,0
76d106,TGW685,Singapore,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,103.4381,3.1563,10058.4,False,238.55,141.92,-0.65,10751.82,0,0
70c0f8,OMA693,Oman,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,54.0371,25.056,9753.6,False,231.22,296.57,0.0,10416.54,0,0
78241a,CES6372,China,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,113.8335,22.5965,807.72,False,86.31,151.91,10.08,853.44,0,0
70c0f9,OMA101,Oman,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,53.1552,25.6194,10972.8,False,251.98,304.01,0.0,11704.32,0,0
a5bd0b,SWA442,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-86.3365,36.3859,1706.88,False,115.68,256.89,-3.58,1767.84,0,0
a18a1c,FDX169,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-124.4163,47.6494,10972.8,False,245.3,347.77,0.33,11109.96,0,0
c0618e,POE102,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-76.5741,44.9653,9144.0,False,229.85,240.8,-0.33,9517.38,0,0
ab6851,DAL193,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-7.9968,51.3678,9753.6,False,226.75,304.56,0.0,10218.42,0,6
4ca8e8,RYR11CP,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,11.425,44.811,2865.12,False,189.13,173.13,-3.58,3063.24,0,1
4ca8e4,RYR7YZ,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,6.1927,52.4614,11277.6,False,247.15,87.61,-0.33,11757.66,0,0
4ca8e6,RYR22SA,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-4.3076,41.4067,11277.6,False,245.1,184.45,0.0,11978.64,0,0
781108,CES540,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,139.1102,35.4329,5600.7,False,182.83,262.08,3.9,6042.66,0,0
3d2d8e,DEPMS,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,6.6499,49.9411,2987.04,False,47.04,5.65,4.88,3208.02,0,0
c1e436,SUR8906,Canada,2026-09-12 11:25:35+00:00,2026-09-12 11:25:40+00:00,-73.7491,45.459,,True,6.94,264.38,,,0,0
a2b1ab,ASA587,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-92.5389,43.1115,11582.4,False,206.1,292.92,0.0,12031.98,0,0
4bab25,THY640,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,26.3845,41.0029,8374.38,False,237.02,79.49,-10.08,8823.96,0,0
3d1a72,DEIGO,Germany,2026-09-12 11:26:26+00:00,2026-09-12 11:26:28+00:00,15.5025,46.7343,2956.56,False,89.84,203.63,-0.33,3124.2,0,0
4bab30,THY8MS,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,7.1593,51.2536,10675.62,False,250.77,111.67,0.0,11155.68,0,0
781112,CXA806,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-152.5226,57.7883,10355.58,False,233.62,277.72,0.33,10767.06,0,6
4853ee,PHWCM,Kingdom of the Netherlands,2026-09-12 11:24:08+00:00,2026-09-12 11:24:08+00:00,6.5322,52.7303,0.0,False,39.13,230.87,-3.25,190.5,0,0
7c6dd5,QFA163,Australia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,174.5445,-41.4771,1706.88,False,134.38,108.99,-3.25,1676.4,0,1
4bab2a,THY7NC,Turkey,2026-09-12 11:09:32+00:00,2026-09-12 11:26:25+00:00,39.9297,41.0439,10363.2,False,130.45,8.16,13.33,1790.7,0,0
78110d,CHH7932,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,148.4622,-20.1318,10965.18,False,219.76,295.37,0.0,11689.08,0,6
846bd8,ANA389,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,139.1539,35.833,6522.72,False,210.48,271.54,6.5,7040.88,0,0
a2fa33,LFA527,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-81.2446,28.7704,106.68,False,37.84,97.03,-2.93,114.3,0,0
4b25d6,HBOIO,Switzerland,2026-09-12 11:26:25+00:00,2026-09-12 11:26:27+00:00,8.535,47.6869,632.46,False,34.85,328.89,-0.33,800.1,0,0
4ca8da,RYR4589,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,13.6226,53.5498,11277.6,False,253.2,135.66,0.0,11620.5,0,0
781125,CSN6185,China,2026-09-12 11:26:08+00:00,2026-09-12 11:26:08+00:00,116.133,39.4942,1988.82,False,124.4,13.63,-5.53,2171.7,0,0
c06167,POE222,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.6232,44.512,7010.4,False,201.02,137.7,-9.43,7292.34,0,0
a31a34,UAL863,United States,2026-09-12 11:26:09+00:00,2026-09-12 11:26:09+00:00,-158.6516,17.7745,10972.8,False,245.11,239.61,-0.33,11704.32,0,6
ab686f,AAL2999,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-95.7368,34.7392,11887.2,False,223.61,35.92,0.0,12542.52,0,0
4853f4,KLM87L,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.9976,55.4545,2095.5,False,153.16,44.32,-7.48,2209.8,0,4
ac0ba7,UAL1077,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-85.3015,41.7382,11887.2,False,244.1,100.2,0.33,12412.98,0,0
a537b2,SWA4203,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.8295,39.9913,777.24,False,105.51,91.68,5.2,777.24,0,0
781134,CBJ622,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-8.5355,39.2706,5219.7,False,164.82,46.14,8.78,5638.8,0,0
84bbbd,APJ118,Japan,2026-09-12 11:26:23+00:00,2026-09-12 11:26:23+00:00,137.4348,37.9964,11590.02,False,209.08,212.44,0.0,12374.88,0,0
4ca8d7,RYR84YK,Ireland,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,10.3259,39.206,11277.6,False,231.04,138.43,0.0,11772.9,0,0
84ceef,JJP234,Japan,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,135.528,33.7904,7406.64,False,235.15,98.56,7.8,7993.38,0,0
4ca8d9,RYR6PG,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,1.3845,42.3919,9745.98,False,211.49,341.57,7.48,10294.62,0,0
4ca8d4,RYR10KU,Ireland,2026-09-12 11:26:10+00:00,2026-09-12 11:26:11+00:00,-0.0292,40.1633,701.04,False,88.47,56.86,-5.2,876.3,0,0
4ca8d5,RYR16CP,Ireland,2026-09-12 11:23:52+00:00,2026-09-12 11:23:52+00:00,-6.2488,53.43,,True,1.54,2.81,,,0,0
a7a257,JIA5141,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-96.3653,33.3681,3878.58,False,170.69,229.16,-7.8,4091.94,0,4
78245f,CES5190,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,117.1373,37.4447,8869.68,False,230.14,168.26,0.0,9334.5,0,0
4b25ea,HBOJI,Switzerland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,6.6668,46.6053,1524.0,False,41.19,117.53,1.95,1714.5,0,0
4baa45,THY9DB,Turkey,,2026-09-12 11:21:38+00:00,,,,False,210.88,190.54,0.0,,0,0
4baa41,THY4UD,Turkey,2026-09-12 11:22:00+00:00,2026-09-12 11:26:28+00:00,23.8874,55.1633,10363.2,False,232.04,197.15,0.0,,0,0
3c7438,TUI5YJ,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.8434,47.9719,11277.6,False,258.82,206.57,0.0,11780.52,0,0
c07676,WJA71,Canada,2026-09-12 11:25:48+00:00,2026-09-12 11:25:48+00:00,4.7754,52.3058,,True,3.09,154.69,,,0,0
7810bc,CCA168,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,132.7327,35.8132,11582.4,False,219.18,270.94,0.0,12397.74,0,0
3c7439,TUI2B,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,3.8356,49.6127,11018.52,False,232.55,226.7,2.6,11559.54,0,0
a68d6f,JBU861,United States,2026-09-12 11:25:36+00:00,2026-09-12 11:25:36+00:00,-71.0151,42.3686,,True,0.0,227.81,,,0,0
a897f4,AAL1234,United States,2026-09-12 11:26:25+00:00,2026-09-12 11:26:25+00:00,-111.9908,33.4391,,True,0.0,0.0,,,0,0
4baa48,THY2BT,Turkey,2026-09-12 11:26:10+00:00,2026-09-12 11:26:26+00:00,32.8598,55.0834,9509.76,False,22.57,226.85,3.58,8519.16,0,0
4baa47,THY8LW,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,21.9486,49.3772,10668.0,False,213.82,190.26,0.0,10934.7,0,0
a31a7b,UAL821,United States,2026-09-12 11:26:19+00:00,2026-09-12 11:26:19+00:00,113.9267,22.3225,,True,4.63,154.69,,,0,0
4baa54,THY7XZ,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.495,47.7324,10347.96,False,221.22,311.51,0.33,10599.42,0,0
c05007,ROU1810,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-79.9152,41.9773,9037.32,False,236.1,187.51,3.25,9471.66,0,0
a511f6,AAL684,United States,2026-09-12 11:23:11+00:00,2026-09-12 11:23:11+00:00,-125.9562,33.6851,10058.4,False,249.44,76.77,0.0,10660.38,0,0
3c0ac6,CFG8FL,Germany,2026-09-12 11:26:24+00:00,2026-09-12 11:26:28+00:00,8.5503,50.0387,,True,5.14,157.5,,,0,0
a56d9d,N449SA,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.5911,41.2101,12192.0,False,199.86,277.69,-0.33,12771.12,0,0
aa6b5f,,United States,2026-09-12 11:23:10+00:00,2026-09-12 11:23:10+00:00,104.8349,2.0889,2331.72,False,122.28,22.25,-0.33,2468.88,0,0
3c743a,TUI7WT,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,1.0221,46.1741,10668.0,False,246.96,210.41,0.0,11277.6,0,0
4baa4d,THY9CH,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,6.3154,46.0572,3886.2,False,183.92,255.42,-8.45,4160.52,0,0
4baa4c,THY4TM,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,22.0739,49.8412,10668.0,False,215.43,190.32,0.0,10904.22,0,1
4baa59,THY2DC,Turkey,2026-09-12 11:21:49+00:00,2026-09-12 11:26:27+00:00,29.2273,59.6896,9753.6,False,34.51,280.3,8.45,8450.58,0,0
4c31e2,MPC001,Serbia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,15.4857,48.5825,10447.02,False,204.41,168.24,5.2,10744.2,0,0
40072b,EXS6KU,United Kingdom,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-3.5936,41.1069,10370.82,False,201.9,357.23,0.33,11049.0,0,0
c06365,PTR2938,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-73.6174,43.0973,7627.62,False,167.32,284.42,0.0,8008.62,0,0
c06366,PTR2438,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-76.6442,44.5253,7620.0,False,195.76,70.18,-0.33,7970.52,0,0
aa7e7c,UAL2389,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-83.3867,42.7537,10972.8,False,206.28,279.04,0.0,11460.48,0,0
7c4a4f,JST574,Australia,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,146.8741,-35.4613,11277.6,False,250.35,38.66,0.0,11551.92,0,0
3c0aca,CFG8WH,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,0.765,43.702,10675.62,False,247.66,230.22,0.0,11277.6,0,0
7810f6,CHH7970,China,2026-09-12 10:58:50+00:00,2026-09-12 11:26:26+00:00,37.3777,39.999,11269.98,False,243.44,60.78,-0.33,11833.86,0,0
c0635b,PTR2610,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-79.8642,45.8907,7620.0,False,168.05,159.01,0.33,7924.8,0,0
7cad4f,VOZ065,Australia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,127.9179,-18.6946,10972.8,False,240.55,313.35,0.0,11696.7,0,0
ab8b7f,FDX5487,United States,,2026-09-12 11:25:00+00:00,,,,False,243.21,302.21,0.0,,0,6
a7ea25,N609R,United States,2026-09-12 11:26:06+00:00,2026-09-12 11:26:06+00:00,-112.9516,44.3779,13106.4,False,215.8,309.0,0.0,13502.64,0,0
3f2401,DLZNT,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,9.2537,47.6956,662.94,False,19.45,307.48,-0.33,822.96,0,0
a5aa78,SWA2656,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-85.4046,32.4932,12192.0,False,234.03,325.3,0.0,12847.32,0,0
7c4a53,JST964,Australia,2026-09-12 11:26:26+00:00,2026-09-12 11:26:28+00:00,136.9684,-30.6841,9753.6,False,202.55,266.51,0.0,10187.94,0,0
a907f0,LFA538,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.6391,28.7853,1196.34,False,51.98,141.43,-0.65,1249.68,0,0
aa6b43,RPA3431,United States,2026-09-12 11:23:09+00:00,2026-09-12 11:23:09+00:00,-74.1744,40.6859,,True,7.2,205.31,,,0,0
4baa89,THY108,Turkey,2026-09-12 11:23:50+00:00,2026-09-12 11:23:50+00:00,31.7973,40.2864,10668.0,False,245.3,102.23,0.0,11216.64,0,0
4baa87,THY3XR,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,13.985,48.665,10043.16,False,239.58,118.05,0.0,10363.2,0,1
47bb0a,SAS34A,Norway,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,10.6757,60.0629,4838.7,False,164.15,281.2,17.56,4953.0,0,0
a07cd8,SKW5927,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-99.2147,42.2264,10972.8,False,186.99,237.93,-0.33,11414.76,0,0
48a5a1,SPKNB,Poland,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,18.716,50.2526,403.86,False,35.87,351.75,,518.16,0,0
4855d2,KLC37M,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.9854,44.3814,525.78,False,95.51,287.56,-4.88,670.56,0,0
4855d0,KLM95Y,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.9053,50.121,1127.76,False,106.13,218.7,0.0,1295.4,0,0
4855d1,KLC1097,Kingdom of the Netherlands,2026-09-12 11:23:31+00:00,2026-09-12 11:23:31+00:00,-2.2009,49.2073,,True,10.8,216.56,,,0,0
a0232a,RPA4805,United States,2026-09-12 11:26:19+00:00,2026-09-12 11:26:26+00:00,-73.7595,40.6463,,True,0.0,300.94,,,0,0
add2ad,ASA395,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-82.2963,28.5762,5463.54,False,210.96,311.74,3.25,5783.58,0,0
4baa92,THY5ZV,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,16.7356,47.5737,10363.2,False,216.75,297.42,0.0,10645.14,0,0
3a348e,ACI500,France,2026-09-12 11:00:34+00:00,2026-09-12 11:26:27+00:00,44.7418,41.5335,11582.4,False,246.17,275.88,0.0,12092.94,0,0
70c0fc,OMA123,Oman,2026-09-12 11:26:21+00:00,2026-09-12 11:26:27+00:00,49.8123,26.8945,10363.2,False,235.56,288.2,0.0,11056.62,0,0
49c3e2,OKDUG32,Czech Republic,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,13.8828,49.6062,1432.56,False,47.1,276.27,,,0,0
0d8241,YV3029,Venezuela,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-64.5951,9.3681,8534.4,False,141.5,290.87,-0.98,9060.18,0,0
add2b6,AAL1751,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-94.3909,34.0396,10355.58,False,240.37,248.93,0.0,10957.56,0,0
404dea,GCDMA,United Kingdom,2026-09-12 11:23:08+00:00,2026-09-12 11:23:08+00:00,1.2115,51.0925,487.68,False,42.63,250.25,-0.98,632.46,0,0
4868f8,KLM46P,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,0.1855,51.814,3627.12,False,216.48,76.39,5.2,3870.96,0,0
4baa8d,THY1JU,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.9745,53.5139,1684.02,False,141.99,89.38,5.53,1805.94,0,0
4baa8e,THY4FA,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,24.4457,46.0907,10058.4,False,223.42,144.37,0.0,10439.4,0,0
4baa8b,THY9UH,Turkey,2026-09-12 11:25:42+00:00,2026-09-12 11:26:24+00:00,28.1347,41.6749,5814.06,False,213.15,285.11,7.8,6141.72,0,0
4baa8c,THY1NQ,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,29.3695,39.9256,9144.0,False,225.39,160.12,-0.33,9631.68,0,0
a68d44,GJS4562,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-77.9577,34.8647,4610.1,False,193.25,356.64,10.08,4846.32,0,0
399260,FHETA,France,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.7387,48.9806,1097.28,False,110.52,264.93,-5.2,1280.16,0,0
4868f7,KLM31C,Kingdom of the Netherlands,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,7.3409,50.9074,9928.86,False,261.12,145.84,2.6,10416.54,0,0
4a1921,NIA8602,Romania,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,14.1667,52.3573,4747.26,False,220.98,111.01,6.5,4953.0,0,0
4baa66,THY4ZX,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,12.3435,48.1987,4975.86,False,195.6,88.04,6.5,5212.08,0,0
4baa67,THY4DT,Turkey,2026-09-12 11:26:07+00:00,2026-09-12 11:26:27+00:00,28.7083,41.2174,274.32,False,73.57,359.2,-3.9,441.96,0,0
4baa64,THY3RF,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,13.8915,47.7547,10363.2,False,223.21,289.1,0.0,10698.48,0,0
4baa62,THY3HU,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,21.9548,50.839,10675.62,False,217.33,190.78,0.0,10911.84,0,0
888040,VJC890,Viet Nam,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,103.8968,2.2487,7810.5,False,217.2,5.85,5.53,8328.66,0,0
400776,BAW255T,United Kingdom,2026-09-12 11:26:24+00:00,2026-09-12 11:26:24+00:00,-10.0435,49.3387,11414.76,False,222.36,249.55,3.9,11932.92,0,0
c00cd6,WJA93,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-7.0668,53.0599,10972.8,False,207.04,305.9,0.0,11407.14,0,0
4baa69,THY7PU,Turkey,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,17.0547,52.9705,10980.42,False,216.27,328.12,0.33,11224.26,0,0
4baa75,THY1LB,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,14.7697,46.6404,10370.82,False,221.32,296.51,0.33,10713.72,0,0
42470f,VPCPD,United Kingdom,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,2.2778,47.179,10058.4,False,265.53,173.66,0.0,10637.52,0,0
3c7425,TUI37H,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.1588,46.5495,11277.6,False,259.81,217.44,0.0,11788.14,0,0
3c7426,TUI98Y,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.7268,52.4661,76.2,False,73.61,272.0,-3.58,205.74,0,0
aa7e36,UAL2684,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.9039,40.951,9753.6,False,220.6,276.56,0.0,10226.04,0,0
3c7427,TUI8FH,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.2014,48.6886,,True,6.94,73.12,,,0,0
3c7428,TUI2KM,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,2.4066,48.2033,11277.6,False,247.53,202.35,0.0,11856.72,0,0
a7fd12,N6136E,United States,2026-09-12 11:26:05+00:00,2026-09-12 11:26:27+00:00,-95.5464,33.6285,1036.32,False,34.93,260.68,2.93,1066.8,0,0
400771,BAW2279,United Kingdom,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-1.7547,53.1912,10363.2,False,235.42,320.68,0.0,10797.54,0,0
4868bc,KLM97N,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,4.6166,51.8071,4991.1,False,189.26,201.19,10.08,5265.42,0,0
4868ba,TRA21Q,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.5428,51.4609,10972.8,False,215.34,296.38,-0.33,11430.0,0,0
4baa6c,THY6VY,Turkey,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,15.7054,47.7586,10370.82,False,219.49,293.92,0.33,10660.38,0,0
3c7421,TUI2HE,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,1.028,43.9688,11277.6,False,249.64,237.88,0.0,11902.44,0,0
a5aa1c,SKW5123,United States,2026-09-12 11:24:28+00:00,2026-09-12 11:24:28+00:00,-112.283,38.1955,8328.66,False,210.45,39.64,2.6,8793.48,0,0
3c7424,TUI9XJ,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-9.3212,40.1404,11582.4,False,235.26,17.56,0.0,12329.16,0,0
